2019-10-29 16:18:26.598 [main] INFO  s.d.s.web.ClassOrApiAnnotationResourceGrouping - Group for method getList was order-controller
2019-10-29 16:18:26.608 [main] INFO  s.d.spring.web.scanners.ApiListingReferenceScanner - Request mapping: getList belongs to groups: [[ResourceGroup{groupName='order-controller', position=0, controller=com.example.demo01.controller.OrderController}]] 
2019-10-29 16:18:26.608 [main] INFO  s.d.s.web.ClassOrApiAnnotationResourceGrouping - Group for method index was order-controller
2019-10-29 16:18:26.608 [main] INFO  s.d.spring.web.scanners.ApiListingReferenceScanner - Request mapping: index belongs to groups: [[ResourceGroup{groupName='order-controller', position=0, controller=com.example.demo01.controller.OrderController}]] 
2019-10-29 16:18:26.608 [main] INFO  s.d.spring.web.scanners.ApiListingReferenceScanner - Created resource listing Path: /default/order-controller Description: order-controller Position: 0
2019-10-29 16:18:26.608 [main] INFO  s.d.spring.web.scanners.ApiListingReferenceScanner - Created resource listing Path: /default/用户登录接口 Description: 用户登录接口 Position: 0
2019-10-29 16:18:26.628 [main] INFO  s.documentation.schema.ModelContextKeyGenerator - Cache Key Generated: com.example.demo01.page.Pagination<com.example.demo01.model.OrderBo>(true)
2019-10-29 16:18:26.628 [main] INFO  s.documentation.spring.web.caching.CachingAspect - Caching aspect applied for cache models with key com.example.demo01.page.Pagination<com.example.demo01.model.OrderBo>(true)
2019-10-29 16:18:26.628 [main] INFO  s.d.schema.property.ModelPropertiesKeyGenerator - Cache key generated: com.example.demo01.page.Pagination<com.example.demo01.model.OrderBo>(true)
2019-10-29 16:18:26.628 [main] INFO  s.documentation.spring.web.caching.CachingAspect - Caching aspect applied for cache modelProperties with key com.example.demo01.page.Pagination<com.example.demo01.model.OrderBo>(true)
2019-10-29 16:18:26.658 [main] INFO  s.documentation.schema.ModelContextKeyGenerator - Cache Key Generated: com.example.demo01.page.Pagination<com.example.demo01.model.OrderBo>(true)
2019-10-29 16:18:26.658 [main] INFO  s.documentation.spring.web.caching.CachingAspect - Caching aspect applied for cache modelDependencies with key com.example.demo01.page.Pagination<com.example.demo01.model.OrderBo>(true)
2019-10-29 16:18:26.658 [main] INFO  s.d.schema.property.ModelPropertiesKeyGenerator - Cache key generated: com.example.demo01.model.OrderBo(true)
2019-10-29 16:18:26.658 [main] INFO  s.documentation.spring.web.caching.CachingAspect - Caching aspect applied for cache modelProperties with key com.example.demo01.model.OrderBo(true)
2019-10-29 16:18:26.668 [main] INFO  s.d.schema.property.ModelPropertiesKeyGenerator - Cache key generated: com.example.demo01.page.Pagination<com.example.demo01.model.OrderBo>(true)
2019-10-29 16:18:26.668 [main] INFO  s.documentation.spring.web.caching.CachingAspect - Caching aspect applied for cache modelProperties with key com.example.demo01.page.Pagination<com.example.demo01.model.OrderBo>(true)
2019-10-29 16:18:26.668 [main] INFO  s.d.schema.property.ModelPropertiesKeyGenerator - Cache key generated: com.example.demo01.model.OrderBo(true)
2019-10-29 16:18:26.668 [main] INFO  s.documentation.spring.web.caching.CachingAspect - Caching aspect applied for cache modelProperties with key com.example.demo01.model.OrderBo(true)
2019-10-29 16:18:26.668 [main] INFO  s.d.schema.property.ModelPropertiesKeyGenerator - Cache key generated: com.example.demo01.model.OrderBo(true)
2019-10-29 16:18:26.668 [main] INFO  s.documentation.spring.web.caching.CachingAspect - Caching aspect applied for cache modelProperties with key com.example.demo01.model.OrderBo(true)
2019-10-29 16:18:26.668 [main] INFO  s.documentation.spring.web.OperationsKeyGenerator - Cache key generated: /order/detail.com.example.demo01.controller.OrderController.getList.DefaultGenericTypeNamingStrategy
2019-10-29 16:18:26.668 [main] INFO  s.documentation.spring.web.caching.CachingAspect - Caching aspect applied for cache operations with key /order/detail.com.example.demo01.controller.OrderController.getList.DefaultGenericTypeNamingStrategy
2019-10-29 16:18:26.688 [main] INFO  s.d.s.web.ClassOrApiAnnotationResourceGrouping - Group for method getList was order-controller
2019-10-29 16:18:26.698 [main] INFO  s.d.s.web.ClassOrApiAnnotationResourceGrouping - Group for method getList was order-controller
2019-10-29 16:18:26.698 [main] INFO  s.documentation.schema.ModelContextKeyGenerator - Cache Key Generated: java.lang.String(true)
2019-10-29 16:18:26.698 [main] INFO  s.documentation.spring.web.caching.CachingAspect - Caching aspect applied for cache models with key java.lang.String(true)
2019-10-29 16:18:26.698 [main] INFO  s.documentation.schema.ModelContextKeyGenerator - Cache Key Generated: java.lang.String(true)
2019-10-29 16:18:26.698 [main] INFO  s.documentation.spring.web.caching.CachingAspect - Caching aspect applied for cache modelDependencies with key java.lang.String(true)
2019-10-29 16:18:26.698 [main] INFO  s.documentation.spring.web.OperationsKeyGenerator - Cache key generated: /order/index.com.example.demo01.controller.OrderController.index.DefaultGenericTypeNamingStrategy
2019-10-29 16:18:26.698 [main] INFO  s.documentation.spring.web.caching.CachingAspect - Caching aspect applied for cache operations with key /order/index.com.example.demo01.controller.OrderController.index.DefaultGenericTypeNamingStrategy
2019-10-29 16:18:26.708 [main] INFO  s.d.s.web.ClassOrApiAnnotationResourceGrouping - Group for method index was order-controller
2019-10-29 16:18:26.708 [main] INFO  s.d.s.web.ClassOrApiAnnotationResourceGrouping - Group for method index was order-controller
2019-10-29 16:18:26.708 [main] INFO  s.documentation.schema.ModelContextKeyGenerator - Cache Key Generated: java.lang.String(true)
2019-10-29 16:18:26.708 [main] INFO  s.documentation.spring.web.caching.CachingAspect - Caching aspect applied for cache models with key java.lang.String(true)
2019-10-29 16:18:26.708 [main] INFO  s.documentation.schema.ModelContextKeyGenerator - Cache Key Generated: java.lang.String(true)
2019-10-29 16:18:26.708 [main] INFO  s.documentation.spring.web.caching.CachingAspect - Caching aspect applied for cache modelDependencies with key java.lang.String(true)
2019-10-29 16:18:26.708 [main] INFO  s.documentation.schema.ModelContextKeyGenerator - Cache Key Generated: com.example.demo01.model.AdminLoginRequest(false)
2019-10-29 16:18:26.708 [main] INFO  s.documentation.spring.web.caching.CachingAspect - Caching aspect applied for cache models with key com.example.demo01.model.AdminLoginRequest(false)
2019-10-29 16:18:26.708 [main] INFO  s.d.schema.property.ModelPropertiesKeyGenerator - Cache key generated: com.example.demo01.model.AdminLoginRequest(false)
2019-10-29 16:18:26.708 [main] INFO  s.documentation.spring.web.caching.CachingAspect - Caching aspect applied for cache modelProperties with key com.example.demo01.model.AdminLoginRequest(false)
2019-10-29 16:18:26.708 [main] INFO  s.documentation.schema.ModelContextKeyGenerator - Cache Key Generated: com.example.demo01.model.AdminLoginRequest(false)
2019-10-29 16:18:26.708 [main] INFO  s.documentation.spring.web.caching.CachingAspect - Caching aspect applied for cache modelDependencies with key com.example.demo01.model.AdminLoginRequest(false)
2019-10-29 16:18:26.708 [main] INFO  s.d.schema.property.ModelPropertiesKeyGenerator - Cache key generated: com.example.demo01.model.AdminLoginRequest(false)
2019-10-29 16:18:26.708 [main] INFO  s.documentation.spring.web.caching.CachingAspect - Caching aspect applied for cache modelProperties with key com.example.demo01.model.AdminLoginRequest(false)
2019-10-29 16:18:26.708 [main] INFO  s.documentation.spring.web.OperationsKeyGenerator - Cache key generated: /login/create.com.example.demo01.controller.LoginController.createSession.DefaultGenericTypeNamingStrategy
2019-10-29 16:18:26.708 [main] INFO  s.documentation.spring.web.caching.CachingAspect - Caching aspect applied for cache operations with key /login/create.com.example.demo01.controller.LoginController.createSession.DefaultGenericTypeNamingStrategy
2019-10-29 16:18:26.718 [main] INFO  s.d.s.web.ClassOrApiAnnotationResourceGrouping - Group for method createSession was 用户登录接口
2019-10-29 16:18:26.718 [main] INFO  s.d.s.web.ClassOrApiAnnotationResourceGrouping - Group for method createSession was 用户登录接口
2019-10-29 16:18:26.858 [main] INFO  org.apache.coyote.http11.Http11NioProtocol - Starting ProtocolHandler ["http-nio-8090"]
2019-10-29 16:18:26.878 [main] INFO  o.s.boot.web.embedded.tomcat.TomcatWebServer - Tomcat started on port(s): 8090 (http) with context path ''
2019-10-29 16:18:26.878 [main] INFO  com.example.demo01.Demo01Application - Started Demo01Application in 4.44 seconds (JVM running for 5.106)
